[12:51:07 PM]: Building...
[12:51:08 PM]: Building _ctx.js...
[12:51:08 PM]: Building _iter-call.js...
[12:51:08 PM]: Building _is-array-iter.js...
[12:51:08 PM]: Building core.get-iterator-method.js...
[12:51:08 PM]: Building _iter-detect.js...
[12:51:08 PM]: Building _inherit-if-required.js...
[12:51:08 PM]: Building _object-gopn.js...
[12:51:08 PM]: Building _is-regexp.js...
[12:51:08 PM]: Building _iter-step.js...
[12:51:08 PM]: Building _iterators.js...
[12:51:08 PM]: Building _regexp-exec-abstract.js...
[12:51:08 PM]: Building _fix-re-wks.js...
[12:51:08 PM]: Building _advance-string-index.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.weak-map.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.typed.array-buffer.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.reflect.construct.js...
[12:51:08 PM]: Building _property-desc.js...
[12:51:08 PM]: Building _defined.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/web.dom.iterable.js...
[12:51:08 PM]: Built ../../node_modules/babel-polyfill/node_modules/regenerator-runtime/runtime.js...
[12:51:08 PM]: Built ../../node_modules/@babel/runtime/helpers/arrayWithHoles.js...
[12:51:08 PM]: Built ../../node_modules/@babel/runtime/helpers/nonIterableRest.js...
[12:51:08 PM]: Built ../../node_modules/@babel/runtime/helpers/iterableToArrayLimit.js...
[12:51:08 PM]: Built ../../node_modules/@babel/runtime/helpers/slicedToArray.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.number.constructor.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.number.to-fixed.js...
[12:51:08 PM]: Building utils.js...
[12:51:08 PM]: Building bind.js...
[12:51:08 PM]: Building Axios.js...
[12:51:08 PM]: Building mergeConfig.js...
[12:51:08 PM]: Building defaults.js...
[12:51:08 PM]: Building Cancel.js...
[12:51:08 PM]: Building CancelToken.js...
[12:51:08 PM]: Building isCancel.js...
[12:51:08 PM]: Building spread.js...
[12:51:08 PM]: Building react-is.development.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.regexp.replace.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.regexp.split.js...
[12:51:08 PM]: Building extractStyles.js...
[12:51:08 PM]: Building autoHydrate.js...
[12:51:08 PM]: Building Autocomplete.js...
[12:51:08 PM]: Building AutocompleteItem.js...
[12:51:08 PM]: Building Avatar.js...
[12:51:08 PM]: Building Alert.js...
[12:51:08 PM]: Building InlineAlert.js...
[12:51:08 PM]: Building Badge.js...
[12:51:08 PM]: Building Pill.js...
[12:51:08 PM]: Building StackingOrder.js...
[12:51:08 PM]: Building Intent.js...
[12:51:08 PM]: Building Position.js...
[12:51:08 PM]: Building BackButton.js...
[12:51:08 PM]: Building Button.js...
[12:51:08 PM]: Building IconButton.js...
[12:51:08 PM]: Building TextDropdownButton.js...
[12:51:08 PM]: Building CornerDialog.js...
[12:51:08 PM]: Building Combobox.js...
[12:51:08 PM]: Building FilePicker.js...
[12:51:08 PM]: Building Checkbox.js...
[12:51:08 PM]: Building FormField.js...
[12:51:08 PM]: Building FormFieldDescription.js...
[12:51:08 PM]: Building FormFieldHint.js...
[12:51:08 PM]: Building FormFieldLabel.js...
[12:51:08 PM]: Building FormFieldValidationMessage.js...
[12:51:08 PM]: Building Image.js...
[12:51:08 PM]: Building Pane.js...
[12:51:08 PM]: Building Card.js...
[12:51:08 PM]: Building Dialog.js...
[12:51:08 PM]: Building Overlay.js...
[12:51:08 PM]: Building Icon.js...
[12:51:08 PM]: Building Portal.js...
[12:51:08 PM]: Building Menu.js...
[12:51:08 PM]: Building Popover.js...
[12:51:08 PM]: Building Radio.js...
[12:51:08 PM]: Building RadioGroup.js...
[12:51:08 PM]: Building SearchInput.js...
[12:51:08 PM]: Building SegmentedControl.js...
[12:51:08 PM]: Building OptionShapePropType.js...
[12:51:08 PM]: Building OptionsList.js...
[12:51:08 PM]: Building SelectedPropType.js...
[12:51:08 PM]: Building SelectMenu.js...
[12:51:08 PM]: Building SelectMenuContent.js...
[12:51:08 PM]: Building minorScale.js...
[12:51:08 PM]: Building majorScale.js...
[12:51:08 PM]: Building Select.js...
[12:51:08 PM]: Building SelectField.js...
[12:51:08 PM]: Building Positioner.js...
[12:51:08 PM]: Building Spinner.js...
[12:51:08 PM]: Building SideSheet.js...
[12:51:08 PM]: Building Table.js...
[12:51:08 PM]: Building TableHead.js...
[12:51:08 PM]: Building TableHeaderCell.js...
[12:51:08 PM]: Building TextTableHeaderCell.js...
[12:51:08 PM]: Building SearchTableHeaderCell.js...
[12:51:08 PM]: Building TableBody.js...
[12:51:08 PM]: Building TableRow.js...
[12:51:08 PM]: Building TableCell.js...
[12:51:08 PM]: Building TextTableCell.js...
[12:51:08 PM]: Building index.js...
[12:51:08 PM]: Building ThemeContext.js...
[12:51:08 PM]: Building withTheme.js...
[12:51:08 PM]: Building Textarea.js...
[12:51:08 PM]: Building SidebarTab.js...
[12:51:08 PM]: Building Tab.js...
[12:51:08 PM]: Building Tablist.js...
[12:51:08 PM]: Building TabNavigation.js...
[12:51:08 PM]: Building Stack.js...
[12:51:08 PM]: Building StackingContext.js...
[12:51:08 PM]: Building TextInput.js...
[12:51:08 PM]: Building TextInputField.js...
[12:51:08 PM]: Building TagInput.js...
[12:51:08 PM]: Building Switch.js...
[12:51:08 PM]: Building index.js...
[12:51:08 PM]: Building Tooltip.js...
[12:51:08 PM]: Built ../../node_modules/@babel/runtime/helpers/interopRequireDefault.js...
[12:51:08 PM]: Built ../../node_modules/yup/lib/util/isSchema.js...
[12:51:08 PM]: Building locale.js...
[12:51:08 PM]: Building _an-instance.js...
[12:51:08 PM]: Building _redefine-all.js...
[12:51:08 PM]: Building _for-of.js...
[12:51:08 PM]: Building extends.js...
[12:51:08 PM]: Building objectWithoutProperties.js...
[12:51:08 PM]: Building Error.js...
[12:51:08 PM]: Building UnorderedList.js...
[12:51:08 PM]: Building OrderedList.js...
[12:51:08 PM]: Building ListItem.js...
[12:51:08 PM]: Building Text.js...
[12:51:08 PM]: Building Paragraph.js...
[12:51:08 PM]: Building Heading.js...
[12:51:08 PM]: Building Code.js...
[12:51:08 PM]: Building Pre.js...
[12:51:08 PM]: Building Label.js...
[12:51:08 PM]: Building Link.js...
[12:51:08 PM]: Building Small.js...
[12:51:08 PM]: Building Strong.js...
[12:51:08 PM]: Building inherits.js...
[12:51:08 PM]: Building printValue.js...
[12:51:08 PM]: Built ../../node_modules/yup/lib/Lazy.js...
[12:51:08 PM]: Building index.js...
[12:51:08 PM]: Building has.js...
[12:51:08 PM]: Building isodate.js...
[12:51:08 PM]: Building isAbsent.js...
[12:51:08 PM]: Building _shared.js...
[12:51:08 PM]: Building _set-to-string-tag.js...
[12:51:08 PM]: Building _uid.js...
[12:51:08 PM]: Building _wks-ext.js...
[12:51:08 PM]: Building _enum-keys.js...
[12:51:08 PM]: Building _object-gops.js...
[12:51:08 PM]: Building _object-pie.js...
[12:51:08 PM]: Building _library.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.promise.js...
[12:51:08 PM]: Built ../../node_modules/yup/lib/number.js...
[12:51:08 PM]: Building defineProperty.js...
[12:51:08 PM]: Built ../../node_modules/yup/lib/string.js...
[12:51:08 PM]: Building interopRequireWildcard.js...
[12:51:08 PM]: Building taggedTemplateLiteralLoose.js...
[12:51:08 PM]: Building makePath.js...
[12:51:08 PM]: Building runValidations.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_to-object.js...
[12:51:08 PM]: Building _shared-key.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_object-sap.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_descriptors.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_object-dps.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.object.define-properties.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_is-object.js...
[12:51:08 PM]: Building _ie8-dom-define.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_to-iobject.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_object-gopd.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.object.get-own-property-descriptor.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_same-value.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.object.is.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_object-gopn-ext.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.object.get-own-property-names.js...
[12:51:08 PM]: Building _object-keys-internal.js...
[12:51:08 PM]: Building _enum-bug-keys.js...
[12:51:08 PM]: Building _invoke.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_wks.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.function.has-instance.js...
[12:51:08 PM]: Building _string-ws.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_parse-float.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.parse-float.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_classof.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_set-proto.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.object.set-prototype-of.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_a-number-value.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_fails.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.number.to-precision.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_global.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.number.is-finite.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_is-integer.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.number.is-integer.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_math-log1p.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.math.acosh.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_math-expm1.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.math.expm1.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_math-fround.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.math.fround.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_math-sign.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.math.cbrt.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_to-length.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.string.raw.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_to-absolute-index.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.string.from-code-point.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_string-trim.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.string.trim.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_string-repeat.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.string.repeat.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_string-html.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.string.big.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_string-context.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_fails-is-regexp.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.string.starts-with.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_string-at.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_date-to-iso-string.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.date.to-iso-string.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_to-primitive.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.date.to-json.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_hide.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_date-to-primitive.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.date.to-primitive.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_is-array.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.array.is-array.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_iobject.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_strict-method.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.array.join.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_create-property.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.array.of.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_array-reduce.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.array.reduce-right.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_to-integer.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.array.last-index-of.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_add-to-unscopables.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.array.find-index.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_a-function.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.array.sort.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_array-fill.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.array.fill.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_html.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_cof.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.array.slice.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_array-includes.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.array.index-of.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_set-species.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.array.species.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_flags.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.regexp.flags.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_array-copy-within.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.array.copy-within.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_an-object.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.regexp.to-string.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_typed.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_validate-collection.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_iter-create.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.reflect.enumerate.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_has.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.reflect.get.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_own-keys.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.reflect.own-keys.js...
[12:51:08 PM]: Building _array-species-constructor.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_user-agent.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_string-pad.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es7.string.pad-start.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_wks-define.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es7.symbol.observable.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_object-to-array.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es7.object.values.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_object-forced-pam.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es7.object.define-getter.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_collection-to-json.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es7.map.to-json.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_set-collection-from.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es7.weak-map.from.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_set-collection-of.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es7.map.of.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_math-scale.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es7.math.fscale.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_array-from-iterable.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es7.reflect.get-metadata-keys.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_perform.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_new-promise-capability.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es7.promise.try.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_species-constructor.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_promise-resolve.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es7.promise.finally.js...
[12:51:08 PM]: Built ../../node_modules/@babel/runtime/helpers/esm/inheritsLoose.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_ctx.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_export.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/core.regexp.escape.js...
[12:51:08 PM]: Built ../../node_modules/core-js/fn/regexp/escape.js...
[12:51:08 PM]: Built components/organisms/MainNavigation.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_meta.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.object.prevent-extensions.js...
[12:51:08 PM]: Building _dom-create.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_object-assign.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.object.assign.js...
[12:51:08 PM]: Building _function-to-string.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_array-methods.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.array.map.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_regexp-exec.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.regexp.exec.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_iter-call.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_is-array-iter.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_iter-detect.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/core.get-iterator-method.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.array.from.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_inherit-if-required.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_object-gopn.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_is-regexp.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.regexp.constructor.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_iter-step.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_iterators.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.array.iterator.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_regexp-exec-abstract.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_advance-string-index.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.regexp.match.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_flatten-into-array.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_property-desc.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.reflect.set.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_defined.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es7.string.match-all.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_metadata.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es7.reflect.delete-metadata.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_microtask.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es7.asap.js...
[12:51:08 PM]: Built ../../node_modules/tiny-warning/dist/tiny-warning.esm.js...
[12:51:08 PM]: Built ../../node_modules/tiny-invariant/dist/tiny-invariant.esm.js...
[12:51:08 PM]: Built ../../node_modules/@babel/runtime/helpers/esm/extends.js...
[12:51:08 PM]: Built ../../node_modules/@babel/runtime/helpers/esm/objectWithoutPropertiesLoose.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_iter-define.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.string.iterator.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_collection-weak.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_collection.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.weak-set.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_task.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/web.immediate.js...
[12:51:08 PM]: Built ../../node_modules/axios/lib/helpers/bind.js...
[12:51:08 PM]: Built ../../node_modules/axios/lib/cancel/Cancel.js...
[12:51:08 PM]: Built ../../node_modules/axios/lib/cancel/isCancel.js...
[12:51:08 PM]: Built ../../node_modules/axios/lib/helpers/spread.js...
[12:51:08 PM]: Building styled-base.browser.esm.js...
[12:51:08 PM]: Building snakeCase.js...
[12:51:08 PM]: Building camelCase.js...
[12:51:08 PM]: Building mapKeys.js...
[12:51:08 PM]: Building mapValues.js...
[12:51:08 PM]: Building sortFields.js...
[12:51:08 PM]: Building sortByKeyOrder.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_fix-re-wks.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.regexp.search.js...
[12:51:08 PM]: Built ../../node_modules/axios/lib/core/mergeConfig.js...
[12:51:08 PM]: Built ../../node_modules/axios/lib/cancel/CancelToken.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_collection-strong.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.set.js...
[12:51:08 PM]: Building buildURL.js...
[12:51:08 PM]: Building InterceptorManager.js...
[12:51:08 PM]: Building dispatchRequest.js...
[12:51:08 PM]: Building normalizeHeaderName.js...
[12:51:08 PM]: Building xhr.js...
[12:51:08 PM]: Building browser.js...
[12:51:08 PM]: Built ../../node_modules/evergreen-ui/esm/constants/src/Intent.js...
[12:51:08 PM]: Built ../../node_modules/evergreen-ui/esm/constants/src/StackingOrder.js...
[12:51:08 PM]: Built ../../node_modules/evergreen-ui/esm/constants/src/Position.js...
[12:51:08 PM]: Built ../../node_modules/evergreen-ui/esm/constants/index.js...
[12:51:08 PM]: Built ../../node_modules/evergreen-ui/esm/select-menu/src/OptionShapePropType.js...
[12:51:08 PM]: Built ../../node_modules/evergreen-ui/esm/select-menu/src/SelectedPropType.js...
[12:51:08 PM]: Built ../../node_modules/evergreen-ui/esm/scales/src/minorScale.js...
[12:51:08 PM]: Built ../../node_modules/evergreen-ui/esm/scales/src/majorScale.js...
[12:51:08 PM]: Built ../../node_modules/evergreen-ui/esm/scales/index.js...
[12:51:08 PM]: Built ../../node_modules/evergreen-ui/esm/theme/src/ThemeContext.js...
[12:51:08 PM]: Built ../../node_modules/evergreen-ui/esm/stack/src/StackingContext.js...
[12:51:08 PM]: Building Toaster.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_an-instance.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_for-of.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_redefine-all.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es7.observable.js...
[12:51:08 PM]: Building objectWithoutPropertiesLoose.js...
[12:51:08 PM]: Built ../../node_modules/@babel/runtime/helpers/extends.js...
[12:51:08 PM]: Built components/atoms/forms/Error.js...
[12:51:08 PM]: Building objectSpread.js...
[12:51:08 PM]: Building classCallCheck.js...
[12:51:08 PM]: Building createClass.js...
[12:51:08 PM]: Building possibleConstructorReturn.js...
[12:51:08 PM]: Building getPrototypeOf.js...
[12:51:08 PM]: Building inherits.js...
[12:51:08 PM]: Building defineProperty.js...
[12:51:08 PM]: Built ../../node_modules/evergreen-ui/esm/buttons/src/BackButton.js...
[12:51:08 PM]: Built ../../node_modules/evergreen-ui/esm/form-field/src/FormFieldHint.js...
[12:51:08 PM]: Built ../../node_modules/evergreen-ui/esm/form-field/src/FormFieldDescription.js...
[12:51:08 PM]: Building index.js...
[12:51:08 PM]: Built ../../node_modules/evergreen-ui/esm/layers/src/Card.js...
[12:51:08 PM]: Built ../../node_modules/evergreen-ui/esm/table/src/TableHeaderCell.js...
[12:51:08 PM]: Building objectWithoutProperties.js...
[12:51:08 PM]: Built ../../node_modules/evergreen-ui/esm/tabs/src/TabNavigation.js...
[12:51:08 PM]: Built ../../node_modules/evergreen-ui/esm/tabs/src/Tablist.js...
[12:51:08 PM]: Building tslib.es6.js...
[12:51:08 PM]: Building index.js...
[12:51:08 PM]: Building es.js...
[12:51:08 PM]: Building hoist-non-react-statics.cjs.js...
[12:51:08 PM]: Building index.js...
[12:51:08 PM]: Building clone.js...
[12:51:08 PM]: Building toPath.js...
[12:51:08 PM]: Building cloneDeep.js...
[12:51:08 PM]: Built ../../node_modules/yup/lib/util/inherits.js...
[12:51:08 PM]: Built ../../node_modules/yup/lib/boolean.js...
[12:51:08 PM]: Built ../../node_modules/yup/lib/locale.js...
[12:51:08 PM]: Built ../../node_modules/yup/lib/setLocale.js...
[12:51:08 PM]: Building _baseHas.js...
[12:51:08 PM]: Building _hasPath.js...
[12:51:08 PM]: Building index.js...
[12:51:08 PM]: Built ../../node_modules/evergreen-ui/esm/form-field/src/FormFieldLabel.js...
[12:51:08 PM]: Building TableVirtualBody.js...
[12:51:08 PM]: Building EditableCell.js...
[12:51:08 PM]: Building SelectMenuCell.js...
[12:51:08 PM]: Built ../../node_modules/evergreen-ui/esm/stack/src/Stack.js...
[12:51:08 PM]: Built ../../node_modules/evergreen-ui/esm/stack/index.js...
[12:51:08 PM]: Built ../../node_modules/evergreen-ui/esm/typography/src/Label.js...
[12:51:08 PM]: Built ../../node_modules/evergreen-ui/esm/typography/src/Small.js...
[12:51:08 PM]: Built ../../node_modules/evergreen-ui/esm/typography/src/Strong.js...
[12:51:08 PM]: Built ../../node_modules/evergreen-ui/esm/typography/src/Pre.js...
[12:51:08 PM]: Built ../../node_modules/yup/lib/util/isAbsent.js...
[12:51:08 PM]: Built ../../node_modules/yup/lib/util/printValue.js...
[12:51:08 PM]: Built ../../node_modules/yup/lib/ValidationError.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_shared.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_uid.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_wks-ext.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_set-to-string-tag.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_enum-keys.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_object-gops.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_object-pie.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/_library.js...
[12:51:08 PM]: Built ../../node_modules/core-js/modules/es6.symbol.js...
[12:51:08 PM]: Building _to-index.js...
[12:51:08 PM]: Building server.js...
[12:51:08 PM]: Building Option.js...
[12:51:08 PM]: Built ../../node_modules/evergreen-ui/esm/form-field/src/FormFieldValidationMessage.js...
[12:51:08 PM]: Building inDOM.js...
[12:51:08 PM]: Built ../../node_modules/evergreen-ui/esm/table/src/TextTableHeaderCell.js...
[12:51:08 PM]: Built ../../node_modules/evergreen-ui/esm/table/src/TextTableCell.js...
[12:51:08 PM]: Built ../../node_modules/evergreen-ui/esm/theme/src/withTheme.js...
[12:51:08 PM]: Built ../../node_modules/evergreen-ui/esm/tabs/src/SidebarTab.js...
